107928179,Cat Fight ,5.10+,Trad 80,Job Board,/v/cat-fight-/107928179,/v/job-board/107928150
107928161,Extended Benefits ,5.10d,Sport 60,Job Board,/v/extended-benefits-/107928161,/v/job-board/107928150
107928133,Redhead Arete ,5.11a,Sport 100,Gauntlet Wall,/v/redhead-arete-/107928133,/v/gauntlet-wall/107928064
107928018,Hottie with a Naughty Body,5.11-,Trad 125,Dihedrals,/v/hottie-with-a-naughty-body/107928018,/v/dihedrals/107928012
107928155,Moab Time ,5.11b,Sport 60,Job Board,/v/moab-time-/107928155,/v/job-board/107928150
107928128,Crimptobiotic Pump ,5.11c,Sport 80,Gauntlet Wall,/v/crimptobiotic-pump-/107928128,/v/gauntlet-wall/107928064
107928101,Gray Matter ,5.11c/d,Sport 80,Gauntlet Wall,/v/gray-matter-/107928101,/v/gauntlet-wall/107928064
107928119,The Gauntlet ,5.11d,Sport 110,Gauntlet Wall,/v/the-gauntlet-/107928119,/v/gauntlet-wall/107928064
107928188,Fresh Start ,5.12a,Sport 80,Job Board,/v/fresh-start-/107928188,/v/job-board/107928150
105965342,East Face,5.6,Trad Aid 1 pitch 130,Sari,/v/east-face/105965342,/v/sari/105965339
105884577,Doric Column,5.8,Trad Aid 5 pitches 340,Mystery Towers & Top of the... : Doric Column,/v/doric-column/105884577,/v/mystery-towers--top-of-the-world-overlook/105716832
106610245,The Big Nasty,5.8,Trad Aid 5 pitches 550,Mystery Towers & Top of the... : Doric Column,/v/the-big-nasty/106610245,/v/mystery-towers--top-of-the-world-overlook/105716832
108615746,The Wait of the World,5.8,Trad Aid 6 pitches 600,Mystery Towers & Top of the... : The Atlas,/v/the-wait-of-the-world/108615746,/v/mystery-towers--top-of-the-world-overlook/105716832
106322970,Terror Dreams,5.8+,Trad Aid 50,Roadside Cragging,/v/terror-dreams/106322970,/v/roadside-cragging/106322955
105717298,Maverick,5.9,Trad Aid 4 pitches 250,The Hindu,/v/maverick/105717298,/v/the-hindu/105716868
106102287,Excalibur abbreviated,5.9,Trad Aid 2 pitches 115,The Mongoose,/v/excalibur-abbreviated/106102287,/v/the-mongoose/106102284
106322959,The Yo Hammer,5.9,Trad Aid 80,Roadside Cragging,/v/the-yo-hammer/106322959,/v/roadside-cragging/106322955
105889164,Everymans Endless Edge,5.9+,Trad Aid 17 pitches 1200,The Trojan,/v/everymans-endless-edge/105889164,/v/the-trojan/105889160
105718447,Cooler than Jesus,5.10a,Trad 3 pitches 300,Mystery Towers & Top of the... : Top of the World Overlook,/v/cooler-than-jesus/105718447,/v/mystery-towers--top-of-the-world-overlook/105716832
106392378,Dirt in Yer Eye,5.10,Trad 1 pitch 105,Roadside Cragging,/v/dirt-in-yer-eye/106392378,/v/roadside-cragging/106322955
105926672,North Face,5.12a,Trad 3 pitches 275,The Hindu,/v/north-face/105926672,/v/the-hindu/105716868
110130835,Chocolate Chunk,5.3,Sport TR 35,Wall Street,/v/chocolate-chunk/110130835,/v/wall-street/105716961
110130814,Brownie,5.4,Trad 60,Wall Street,/v/brownie/110130814,/v/wall-street/105716961
107522171,Kentucky Brown Water,5.4,Trad Aid 3 pitches 300,Day Canyon : Day Canyon Cragging Routes,/v/kentucky-brown-water/107522171,/v/day-canyon/105884155
105819549,School Room Slabs,5.5,TR 1 pitch 60,Wall Street,/v/school-room-slabs/105819549,/v/wall-street/105716961
108045298,Holey Moley,5.5,Sport 1 pitch 50,Wall Street,/v/holey-moley/108045298,/v/wall-street/105716961
108048945,Practical Religion ,5.5,Sport 1 pitch 60,Wall Street,/v/practical-religion-/108048945,/v/wall-street/105716961
110130797,Hidden Message,5.5,Sport TR 60,Wall Street,/v/hidden-message/110130797,/v/wall-street/105716961
108422206,Easy Ramp,5.6,Trad 1 pitch 45,Wall Street North : Kings Hand,/v/easy-ramp/108422206,/v/wall-street-north/105716901
106166533,Willow Whip,5.6,Trad 1 pitch 60,Wall Street,/v/willow-whip/106166533,/v/wall-street/105716961
110130807,Lip Balm Addict,5.6,Trad TR 60,Wall Street,/v/lip-balm-addict/110130807,/v/wall-street/105716961
105717991,Dunn Copeland,5.7,Trad 1 pitch 20,Wall Street,/v/dunn-copeland/105717991,/v/wall-street/105716961
106294412,Slab Route,5.7,Sport 1 pitch 90,Wall Street,/v/slab-route/106294412,/v/wall-street/105716961
110129738,Tastes Like Chicken,5.7,Sport TR 1 pitch 80,Wall Street,/v/tastes-like-chicken/110129738,/v/wall-street/105716961
110130825,Neopolitan,5.7,Sport TR 90,Wall Street,/v/neopolitan/110130825,/v/wall-street/105716961
106402035,Grama and the Green Suede Shoes,5.7+,Trad 1 pitch 50,Wall Street,/v/grama-and-the-green-suede-shoes/106402035,/v/wall-street/105716961
110130847,Yogini,5.7+,Sport TR 80,Wall Street,/v/yogini/110130847,/v/wall-street/105716961
108422224,Teabag,5.8,Trad Sport 1 pitch 45,Wall Street North : Kings Hand,/v/teabag/108422224,/v/wall-street-north/105716901
105717463,30 Seconds Over Potash,5.8,Trad 1 pitch 80,Wall Street,/v/30-seconds-over-potash/105717463,/v/wall-street/105716961
105717988,Pedigree Poodles,5.8,Trad 1 pitch 30,Wall Street,/v/pedigree-poodles/105717988,/v/wall-street/105716961
105718006,Top 40,5.8,Trad 1 pitch 60,Wall Street,/v/top-40/105718006,/v/wall-street/105716961
105939440,Snakes Slab,5.8,Sport 1 pitch 60,Wall Street,/v/snakes-slab/105939440,/v/wall-street/105716961
106166490,Ring Pin,5.8,Trad 1 pitch 60,Wall Street,/v/ring-pin/106166490,/v/wall-street/105716961
106132103,Handle with Care,5.8,Trad 2 pitches 200,Wall Street South,/v/handle-with-care/106132103,/v/wall-street-south/105717241
106151444,Pillar of Bubdom,5.8,Trad Aid 3 pitches 230,Day Canyon : Pillar of Bubdom,/v/pillar-of-bubdom/106151444,/v/day-canyon/105884155
108042513,Spindrift Route,5.8,Trad 1 pitch 80,Gold Bar Canyon : Mr. Potato Head (tower),/v/spindrift-route/108042513,/v/gold-bar-canyon/108042330
105717460,Seibernetics,5.8+,Trad,Wall Street,/v/seibernetics/105717460,/v/wall-street/105716961
105938664,Kings Hand Left,5.9,Trad 3 pitches 300,Wall Street North : Kings Hand,/v/kings-hand-left/105938664,/v/wall-street-north/105716901
108422178,Konichiwa,5.9,Trad 1 pitch 45,Wall Street North : Kings Hand,/v/konichiwa/108422178,/v/wall-street-north/105716901
108422245,Moonglue,5.9,Trad 1 pitch 45,Wall Street North : Kings Hand,/v/moonglue/108422245,/v/wall-street-north/105716901
105717592,Bad Moki Roof,5.9,Trad,Wall Street,/v/bad-moki-roof/105717592,/v/wall-street/105716961
105717802,Puppy Love,5.9,Trad Sport 1 pitch 70,Wall Street,/v/puppy-love/105717802,/v/wall-street/105716961
105813163,Summit Chimney,5.9,Trad 4 pitches 410,Wall Street,/v/summit-chimney/105813163,/v/wall-street/105716961
105894776,Potstash,5.9,Sport 60,Wall Street,/v/potstash/105894776,/v/wall-street/105716961
106009274,Campground Crack,5.9,Trad 50,Wall Street,/v/campground-crack/106009274,/v/wall-street/105716961
106104201,Potash Bong Hit,5.9,Trad 1 pitch 70,Wall Street,/v/potash-bong-hit/106104201,/v/wall-street/105716961
106145161,East Of Wrath,5.9,Trad 1 pitch 80,Wall Street,/v/east-of-wrath/106145161,/v/wall-street/105716961
106369896,Eyes of Falina,5.9,Trad 1 pitch 90,Wall Street,/v/eyes-of-falina/106369896,/v/wall-street/105716961
106434517,Brown Banana,5.9,Sport 1 pitch 60,Wall Street,/v/brown-banana/106434517,/v/wall-street/105716961
107461463,Stego Slab,5.9,Sport 35,Wall Street,/v/stego-slab/107461463,/v/wall-street/105716961
107598703,She-la the Peeler,5.9,Sport 90,Wall Street,/v/she-la-the-peeler/107598703,/v/wall-street/105716961
105717475,Working Class Hero,5.9,Trad,Day Canyon : Day Canyon Cragging Routes,/v/working-class-hero/105717475,/v/day-canyon/105884155
108174853,Superball Tower ,5.9,Trad Sport Aid 1 pitch 60,Day Canyon : Superball Tower,/v/superball-tower-/108174853,/v/day-canyon/105884155
106091205,Chimney Route,5.9,Trad 1 pitch 70,Culvert Canyon : Golden Nugget Spire,/v/chimney-route/106091205,/v/culvert-canyon/106091099
106172629,Variation to DSR,5.9+,Trad Aid 6 pitches 350,Wall Street North : Point of Moab,/v/variation-to-dsr/106172629,/v/wall-street-north/105716901
105717511,Flakes of Wrath,5.9+,Trad TR,Wall Street,/v/flakes-of-wrath/105717511,/v/wall-street/105716961
106172079,Mini Me,5.9+,Trad 1 pitch 50,Wall Street,/v/mini-me/106172079,/v/wall-street/105716961
108039039,Mini Skirt,5.9+,Sport 65,Wall Street,/v/mini-skirt/108039039,/v/wall-street/105716961
108787523,Right Side In ,5.9+,Trad 1 pitch 50,Wall Street,/v/right-side-in-/108787523,/v/wall-street/105716961
105717523,Christines Way Buff Sabb,5.9+,Trad,Day Canyon : Day Canyon Cragging Routes,/v/christines-way-buff-sabb/105717523,/v/day-canyon/105884155
106932500,Cameo,5.9+,Sport 50,Mars,/v/cameo/106932500,/v/mars/106466022
108095482,Betty,5.9+,Trad 55,Gold Bar Canyon : Flintstone Rock,/v/betty/108095482,/v/gold-bar-canyon/108042330
106369852,Shipwrecked,5.10a,Trad 1 pitch 70,Long Canyon : The Shipyard,/v/shipwrecked/106369852,/v/long-canyon/105716796
106169732,The Tiff,5.10a,Trad Aid 3 pitches 230,Long Canyon : Longs Canyon Tower,/v/the-tiff/106169732,/v/long-canyon/105716796
106120323,Kings Hand Right,5.10a,Trad 4 pitches 400,Wall Street North : Kings Hand,/v/kings-hand-right/106120323,/v/wall-street-north/105716901
105717478,El Cracko Diablo,5.10a,Trad,Wall Street,/v/el-cracko-diablo/105717478,/v/wall-street/105716961
105717502,Nervous in Suburbia,5.10a,Sport 1 pitch 50,Wall Street,/v/nervous-in-suburbia/105717502,/v/wall-street/105716961
105717580,Lucy in the Sky with Potash,5.10a,Trad,Wall Street,/v/lucy-in-the-sky-with-potash/105717580,/v/wall-street/105716961
105717625,Steel Your Face,5.10a,Sport,Wall Street,/v/steel-your-face/105717625,/v/wall-street/105716961
105717727,Visible Panty Line,5.10a,Trad 1 pitch 70,Wall Street,/v/visible-panty-line/105717727,/v/wall-street/105716961
105891803,Banana Peel,5.10a,Sport 1 pitch 55,Wall Street,/v/banana-peel/105891803,/v/wall-street/105716961
105974447,Jug Roof,5.10a,Trad 70,Wall Street,/v/jug-roof/105974447,/v/wall-street/105716961
106146106,Zig Zag,5.10a,Sport 1 pitch,Wall Street,/v/zig-zag/106146106,/v/wall-street/105716961
110015952,Arc Angel,5.10a,Sport,Wall Street,/v/arc-angel/110015952,/v/wall-street/105716961
105717595,A Fistful of Potash,5.10-,Trad,Wall Street,/v/a-fistful-of-potash/105717595,/v/wall-street/105716961
108042423,Little Nubbin Route,5.10-,Trad Aid 2 pitches 90,Gold Bar Canyon : Sandys Toe (Tower),/v/little-nubbin-route/108042423,/v/gold-bar-canyon/108042330
105717619,Just Another Pretty Face,5.10a/b,Sport,Wall Street,/v/just-another-pretty-face/105717619,/v/wall-street/105716961
105717601,Hot Toddy,5.10b,Trad,Long Canyon : Maverick Buttress,/v/hot-toddy/105717601,/v/long-canyon/105716796
105717610,Lacto Mangulation,5.10b,Trad TR,Wall Street,/v/lacto-mangulation/105717610,/v/wall-street/105716961
105717724,Pinhead,5.10b,Trad 1 pitch 60,Wall Street,/v/pinhead/105717724,/v/wall-street/105716961
105718018,Another Roadside Distraction,5.10b,Trad 1 pitch 80,Wall Street,/v/another-roadside-distraction/105718018,/v/wall-street/105716961
108404315,Points West,5.10b,Trad Sport 45,Wall Street,/v/points-west/108404315,/v/wall-street/105716961
105718135,Android Waffle Hot Line,5.10b,Trad 2 pitches 190,Day Canyon : Day Canyon Cragging Routes,/v/android-waffle-hot-line/105718135,/v/day-canyon/105884155
105718138,Brush Painted Datsun,5.10b,Trad 1 pitch 70,Day Canyon : Day Canyon Cragging Routes,/v/brush-painted-datsun/105718138,/v/day-canyon/105884155
105718465,Chopper,5.10,Trad 1 pitch 190,Long Canyon : Long Canyon North,/v/chopper/105718465,/v/long-canyon/105716796
105718519,Program Director,5.10,Trad 1 pitch 190,Long Canyon : Long Canyon North,/v/program-director/105718519,/v/long-canyon/105716796
105717616,Electronic Battleship,5.10,Trad,Long Canyon : The Shipyard,/v/electronic-battleship/105717616,/v/long-canyon/105716796
105717604,Texas Two Step,5.10,Trad,Long Canyon : Maverick Buttress,/v/texas-two-step/105717604,/v/long-canyon/105716796
106414317,Saddle Sores,5.10,Trad 1 pitch 50,Long Canyon : Maverick Buttress,/v/saddle-sores/106414317,/v/long-canyon/105716796
105718615,Don Iguana,5.10,Trad,Long Canyon : Reptilian Wall,/v/don-iguana/105718615,/v/long-canyon/105716796
109907682,Stealth Belly,5.10,Trad 1 pitch 75,Long Canyon : Reptilian Wall,/v/stealth-belly/109907682,/v/long-canyon/105716796
105938622,Dead Sea Route,5.10,Trad Aid 4 pitches 350,Wall Street North : Point of Moab,/v/dead-sea-route/105938622,/v/wall-street-north/105716901
106578795,The Two Sides of Purple,5.10,Trad 1 pitch 95,Wall Street,/v/the-two-sides-of-purple/106578795,/v/wall-street/105716961
107128940,Little Tufas,5.10,Trad Sport 50,Wall Street,/v/little-tufas/107128940,/v/wall-street/105716961
107903077,Dr Strange Flake,5.10,Trad Sport 50,Wall Street,/v/dr-strange-flake/107903077,/v/wall-street/105716961
109640773,Fist Full of Potash Direct,5.10,TR 1 pitch 40,Wall Street,/v/fist-full-of-potash-direct/109640773,/v/wall-street/105716961
105718603,The Offwidth,5.10,Trad Aid 2 pitches 190,Goosegog,/v/the-offwidth/105718603,/v/goosegog/105717274
107498842,Another Fine Day,5.10,Trad 1 pitch 70,Day Canyon : Day Canyon Cragging Routes,/v/another-fine-day/107498842,/v/day-canyon/105884155
105885868,Core-shot,5.10,Trad 2 pitches 250,Day Canyon : Oobleck Tower,/v/core-shot/105885868,/v/day-canyon/105884155
108214204,Boognish Tower,5.10,Trad Sport 1 pitch 120,Day Canyon : Boognish Tower,/v/boognish-tower/108214204,/v/day-canyon/105884155
106671312,Fort Knox,5.10,Trad 1 pitch 120,Culvert Canyon : Gold Bar Tower,/v/fort-knox/106671312,/v/culvert-canyon/106091099
106470389,Two Thumbs Up,5.10,Sport 1 pitch 50,Mars,/v/two-thumbs-up/106470389,/v/mars/106466022
108751961,"""Big Corner""",5.10b/c,Trad 1 pitch 80,Wall Street,/v/big-corner/108751961,/v/wall-street/105716961
106466032,Androids,5.10b/c,Sport 1 pitch 40,Mars,/v/androids/106466032,/v/mars/106466022
105717730,Eat the Rich,5.10c,Trad 1 pitch 40,Wall Street,/v/eat-the-rich/105717730,/v/wall-street/105716961
106146660,Frogs of a Feather,5.10c,Trad,Wall Street,/v/frogs-of-a-feather/106146660,/v/wall-street/105716961
106402021,Enigma Campground Route,5.10c,Trad 1 pitch 160,Wall Street,/v/enigma-campground-route/106402021,/v/wall-street/105716961
107839808,Wake of the Flood,5.10c,Trad 1 pitch 60,Wall Street,/v/wake-of-the-flood/107839808,/v/wall-street/105716961
106297965,Pocket  Rocket,5.10c,Sport 1 pitch 65,Day Canyon : Day Canyon Cragging Routes,/v/pocket-rocket/106297965,/v/day-canyon/105884155
109573087,Bee Line,5.10c,Trad 1 pitch 115,Day Canyon : Day Canyon Cragging Routes,/v/bee-line/109573087,/v/day-canyon/105884155
105956542,Moonshine,5.10c,Trad 1 pitch 175,Day Canyon : Bootleg Tower,/v/moonshine/105956542,/v/day-canyon/105884155
106466062,Tax Free $,5.10c,Sport 95,Mars,/v/tax-free-/106466062,/v/mars/106466022
106215649,Bare Knuckle Boxing,5.10+,Trad 1 pitch 140,Long Canyon : Long Canyon North,/v/bare-knuckle-boxing/106215649,/v/long-canyon/105716796
109880967,   Number 11 in High on Moab guide book,5.10+,Trad 1 pitch 190,Long Canyon : Long Canyon North,/v/-number-11-in-high-on-moab-guide-book/109880967,/v/long-canyon/105716796
109907639,Shed Your Skin,5.10+,Trad 1 pitch 65,Long Canyon : Reptilian Wall,/v/shed-your-skin/109907639,/v/long-canyon/105716796
108861648,Black-n-Stacks,5.10+,Trad 2 pitches 200,Long Canyon : Offwidth City,/v/black-n-stacks/108861648,/v/long-canyon/105716796
108154588,SIC FUN RAMP  AKA:THE ACCELERATED CURVE,5.10+,Trad 1 pitch 215,Wall Street North : Kings Hand,/v/sic-fun-ramp-akathe-accelerated-curve/108154588,/v/wall-street-north/105716901
106009284,Unemployment Line,5.10+,Trad Sport 2 pitches 120,Wall Street,/v/unemployment-line/106009284,/v/wall-street/105716961
109640651,ChrisCross,5.10+,TR 1 pitch 90,Wall Street,/v/chriscross/109640651,/v/wall-street/105716961
106131303,"Unknown Crack Right of ""Working Class Hero""",5.10+,Trad 1 pitch 70,Day Canyon : Day Canyon Cragging Routes,/v/unknown-crack-right-of-working-class-hero/106131303,/v/day-canyon/105884155
108839185,Thicker than Water,5.10+,Trad 70,Day Canyon : Day Canyon Cragging Routes,/v/thicker-than-water/108839185,/v/day-canyon/105884155
106583753,Where Egos Dare,5.10+,Trad 1 pitch 80,Middle Earth,/v/where-egos-dare/106583753,/v/middle-earth/107521602
105717589,Nina,5.10d,Trad,Long Canyon : The Shipyard,/v/nina/105717589,/v/long-canyon/105716796
105717676,Tequila Sunrise,5.10d,Trad,Long Canyon : Maverick Buttress,/v/tequila-sunrise/105717676,/v/long-canyon/105716796
105717733,Big Sky Mud Flaps,5.10d,Sport 1 pitch 100,Wall Street,/v/big-sky-mud-flaps/105717733,/v/wall-street/105716961
105964117,Potash Sanction,5.10d,Trad 1 pitch 65,Wall Street,/v/potash-sanction/105964117,/v/wall-street/105716961
106562992,Jacobs Ladder,5.10d,Sport 35,Wall Street,/v/jacobs-ladder/106562992,/v/wall-street/105716961
105717607,Gunsmoke,5.11a,Trad,Long Canyon : Maverick Buttress,/v/gunsmoke/105717607,/v/long-canyon/105716796
105718003,Round-Up,5.11a,Trad 1 pitch 80,Long Canyon : Maverick Buttress,/v/round-up/105718003,/v/long-canyon/105716796
105718213,High Noon,5.11a,Trad 1 pitch 40,Long Canyon : Maverick Buttress,/v/high-noon/105718213,/v/long-canyon/105716796
106892365,Quickdraw,5.11a,Sport 1 pitch 65,Long Canyon : Maverick Buttress,/v/quickdraw/106892365,/v/long-canyon/105716796
105717559,Baby Blue,5.11a,Trad,Wall Street,/v/baby-blue/105717559,/v/wall-street/105716961
105717901,Astro Lad,5.11a,Trad TR 1 pitch 60,Wall Street,/v/astro-lad/105717901,/v/wall-street/105716961
105718696,Shadowfax,5.11a,Sport 1 pitch 50,Wall Street,/v/shadowfax/105718696,/v/wall-street/105716961
105966226,Shoot Up or Shut Up,5.11a,Trad Sport 1 pitch 80,Wall Street,/v/shoot-up-or-shut-up/105966226,/v/wall-street/105716961
106214685,Smoke Filled Rooms,5.11a,Trad 1 pitch 60,Wall Street,/v/smoke-filled-rooms/106214685,/v/wall-street/105716961
107582984,Unknown,5.11a,Sport 40,Wall Street,/v/unknown/107582984,/v/wall-street/105716961
106427950,Tender to the Touch,5.11a,Sport 1 pitch 40,The Scar,/v/tender-to-the-touch/106427950,/v/the-scar/106427928
108060484,Beardsleys Cabbage,5.11a,Trad 1 pitch 125,Gold Bar Canyon : Sandys Toe (Tower),/v/beardsleys-cabbage/108060484,/v/gold-bar-canyon/108042330
108784339,Unknown,5.11-,Trad 2 pitches 115,Long Canyon : Maverick Buttress,/v/unknown/108784339,/v/long-canyon/105716796
106612259,No More Tears,5.11-,Trad 1 pitch 150,Long Canyon : Reptilian Wall,/v/no-more-tears/106612259,/v/long-canyon/105716796
109663424,Mini Skirts And Halter Tops,5.11-,Trad 2 pitches 200,Long Canyon : Shady Crag,/v/mini-skirts-and-halter-tops/109663424,/v/long-canyon/105716796
107120893,Half Pipe,5.11-,Trad 1 pitch 65,Wall Street,/v/half-pipe/107120893,/v/wall-street/105716961
105939455,Static Cling,5.11a/b,Trad 1 pitch 70,Wall Street,/v/static-cling/105939455,/v/wall-street/105716961
105717943,Twittin Shinkies,5.11b,Trad Sport 1 pitch 60,Wall Street,/v/twittin-shinkies/105717943,/v/wall-street/105716961
106264563,Warsteiner,5.11b,Sport 1 pitch 60,Wall Street,/v/warsteiner/106264563,/v/wall-street/105716961
106353378,Fernando,5.11b,Sport 50,Wall Street,/v/fernando/106353378,/v/wall-street/105716961
106389546,Tired of Talus,5.11b,Trad 3 pitches,Wall Street,/v/tired-of-talus/106389546,/v/wall-street/105716961
105717640,Peccadillo,5.11,Trad,Long Canyon : Long Canyon North,/v/peccadillo/105717640,/v/long-canyon/105716796
106787723,Dragons Lair,5.11,Trad 1 pitch 150,Long Canyon : Long Canyon North,/v/dragons-lair/106787723,/v/long-canyon/105716796
108147448,Rawhide,5.11,Trad 1 pitch 120,Long Canyon : Maverick Buttress,/v/rawhide/108147448,/v/long-canyon/105716796
109472711,Short Crack,5.11,Trad 45,Long Canyon : Maverick Buttress,/v/short-crack/109472711,/v/long-canyon/105716796
107911649,Seventh Serpent,5.11,Trad 1 pitch 100,Long Canyon : Reptilian Wall,/v/seventh-serpent/107911649,/v/long-canyon/105716796
106787971,Done Lubin,5.11,Trad 5 pitches 400,Long Canyon : Offwidth City,/v/done-lubin/106787971,/v/long-canyon/105716796
109663595,Finger Bang,5.11,Trad 1 pitch 65,Long Canyon : Shady Crag,/v/finger-bang/109663595,/v/long-canyon/105716796
106151932,Last Tango in Potash,5.11,Trad Sport 1 pitch 85,Wall Street,/v/last-tango-in-potash/106151932,/v/wall-street/105716961
106927403,Flakes of Wrath Direct,5.11,Trad 1 pitch,Wall Street,/v/flakes-of-wrath-direct/106927403,/v/wall-street/105716961
108403309,Lizard Skills,5.11,Sport 50,Wall Street,/v/lizard-skills/108403309,/v/wall-street/105716961
110130879,Sand and Steel,5.11,Trad 80,Wall Street,/v/sand-and-steel/110130879,/v/wall-street/105716961
105718597,Southeast Face,5.11,Trad 2 pitches,Culvert Canyon Block Tower,/v/southeast-face/105718597,/v/culvert-canyon-block-tower/105717262
105884178,"""Stick to the Mission""",5.11,Trad 3 pitches 230,Day Canyon : The Mission,/v/stick-to-the-mission/105884178,/v/day-canyon/105884155
106470397,Desertglow,5.11,Sport 1 pitch 60,Mars,/v/desertglow/106470397,/v/mars/106466022
106474757,Slap Chop,5.11,Trad Sport 1 pitch 90,Mars,/v/slap-chop/106474757,/v/mars/106466022
106548298,Puss in Boots,5.11,Sport 1 pitch 60,Mars,/v/puss-in-boots/106548298,/v/mars/106466022
107521613,Taste of Venom,5.11,Trad 1 pitch 85,Middle Earth,/v/taste-of-venom/107521613,/v/middle-earth/107521602
108060249,Double Bow Chimney,5.11,Trad 2 pitches 125,Gold Bar Canyon : Sandys Toe (Tower),/v/double-bow-chimney/108060249,/v/gold-bar-canyon/108042330
108095507,Wilma ,5.11,Trad 55,Gold Bar Canyon : Flintstone Rock,/v/wilma-/108095507,/v/gold-bar-canyon/108042330
105970971,The Good The Bad and the Potash,5.11b/c,Trad 1 pitch 60,Wall Street,/v/the-good-the-bad-and-the-potash/105970971,/v/wall-street/105716961
107110242,Blowing Chunks,5.11b/c,Trad Sport 1 pitch 60,Wall Street,/v/blowing-chunks/107110242,/v/wall-street/105716961
109814347,Best Route Ever,5.11c,Trad 100,Wall Street,/v/best-route-ever/109814347,/v/wall-street/105716961
105718459,Skinwalker,5.11c,Trad 1 pitch 110,Wall Street South,/v/skinwalker/105718459,/v/wall-street-south/105717241
105718141,Aerobicide,5.11c,Trad 2 pitches 200,Day Canyon : Day Canyon Cragging Routes,/v/aerobicide/105718141,/v/day-canyon/105884155
106427940,The Flapper,5.11c,Sport 1 pitch 35,The Scar,/v/the-flapper/106427940,/v/the-scar/106427928
106466043,Free Beer,5.11c,Sport 1 pitch 50,Mars,/v/free-beer/106466043,/v/mars/106466022
106594188,Gin and Techtonics,5.11+,Trad 3 pitches 400,Long Canyon : Long Canyon North,/v/gin-and-techtonics/106594188,/v/long-canyon/105716796
106612025,Dawn of an Error,5.11+,Trad 1 pitch 115,Long Canyon : Long Canyon North,/v/dawn-of-an-error/106612025,/v/long-canyon/105716796
106149244,Night Vision,5.11+,Trad 1 pitch 120,Long Canyon : The Shipyard,/v/night-vision/106149244,/v/long-canyon/105716796
105717703,Steers and Queers,5.11+,Trad,Long Canyon : Maverick Buttress,/v/steers-and-queers/105717703,/v/long-canyon/105716796
105718273,Miss Kitty Likes It That Way,5.11+,Trad 1 pitch 70,Long Canyon : Maverick Buttress,/v/miss-kitty-likes-it-that-way/105718273,/v/long-canyon/105716796
107813723,Mustang Man,5.11+,Trad 1 pitch 70,Long Canyon : Maverick Buttress,/v/mustang-man/107813723,/v/long-canyon/105716796
106252710,Weak Bosons,5.11+,Trad 1 pitch 101,Long Canyon : Physics Department,/v/weak-bosons/106252710,/v/long-canyon/105716796
106353365,Man After Midnight,5.11+,Sport 65,Wall Street,/v/man-after-midnight/106353365,/v/wall-street/105716961
106466053,Hubble,5.11+,Sport 95,Mars,/v/hubble/106466053,/v/mars/106466022
108861599,The Mayor,5.11d,Trad 3 pitches 350,Long Canyon : Offwidth City,/v/the-mayor/108861599,/v/long-canyon/105716796
105945424,Skeletonic,5.11d,Trad Sport 1 pitch 75,Wall Street,/v/skeletonic/105945424,/v/wall-street/105716961
106440671,Mother Trucker,5.11d,Trad 1 pitch 50,Wall Street,/v/mother-trucker/106440671,/v/wall-street/105716961
106564662,El Face-o Diablo,5.11d,Sport TR 25,Wall Street,/v/el-face-o-diablo/106564662,/v/wall-street/105716961
106427971,Sunkist,5.11d,Sport 1 pitch 80,The Scar,/v/sunkist/106427971,/v/the-scar/106427928
106604527,Happy Hunting Grounds,5.12a,Trad Aid 3 pitches 190,Long Canyon : Warrior Tower,/v/happy-hunting-grounds/106604527,/v/long-canyon/105716796
105718330,Dark Horse,5.12a,Sport 70,Wall Street,/v/dark-horse/105718330,/v/wall-street/105716961
106412192,Mississippi High Step,5.12a,Sport 1 pitch 50,Wall Street,/v/mississippi-high-step/106412192,/v/wall-street/105716961
106427956,Eviscerate,5.12a,Sport 1 pitch 35,The Scar,/v/eviscerate/106427956,/v/the-scar/106427928
106427963,Pockmarks,5.12a,Sport 1 pitch 45,The Scar,/v/pockmarks/106427963,/v/the-scar/106427928
106466049,Alien Abduction,5.12a,Sport 70,Mars,/v/alien-abduction/106466049,/v/mars/106466022
106474764,Big Horny Sheep,5.12a,Sport 85,Mars,/v/big-horny-sheep/106474764,/v/mars/106466022
106606836,Chalk is Cheap,5.12-,Trad Sport 2 pitches 200,Long Canyon : Long Canyon North,/v/chalk-is-cheap/106606836,/v/long-canyon/105716796
109663712,5/15/37,5.12-,Sport 1 pitch 60,Long Canyon : Shady Crag,/v/51537/109663712,/v/long-canyon/105716796
105828966,Knapping With The Alien,5.12-,Sport 1 pitch 60,Wall Street,/v/knapping-with-the-alien/105828966,/v/wall-street/105716961
107498875,Black Widow,5.12-,Trad 1 pitch 165,Day Canyon : Day Canyon Cragging Routes,/v/black-widow/107498875,/v/day-canyon/105884155
108861629,Ralph,5.12a/b,Trad 1 pitch 120,Long Canyon : Offwidth City,/v/ralph/108861629,/v/long-canyon/105716796
106571927,Shit Eatin Grin,5.12b,Trad 2 pitches 250,Long Canyon : Long Canyon North,/v/shit-eatin-grin/106571927,/v/long-canyon/105716796
106593471,Boot Hill,5.12b,Trad 1 pitch 100,Long Canyon : Maverick Buttress,/v/boot-hill/106593471,/v/long-canyon/105716796
106214773,Midnight Frightening,5.12b,Trad 1 pitch 70,Wall Street,/v/midnight-frightening/106214773,/v/wall-street/105716961
107557785,Room With A View (free),5.12b,Sport 1 pitch 70,Wall Street,/v/room-with-a-view-free/107557785,/v/wall-street/105716961
